Customer ID,Recency,Frequency,Monetary,Gender,Location,Age
14238.0,325,3,353.83,Female,Glasgow,33.0
14240.0,29,3,1019.79,Female,Plymouth,59.0
14241.0,183,2,254.1,Female,Reading,36.0
14242.0,234,2,250.85,Female,Reading,43.0
14244.0,660,1,336.42,Male,Swansea,31.0
14245.0,219,2,1335.6,Female,York,35.0
14246.0,110,3,1206.61,Female,Hull,45.0
14247.0,277,5,566.11,Female,Oxford,39.0
14248.0,317,3,904.61,Female,Coventry,61.0
14250.0,6,3,1540.41,Male,Norwich,66.0
14251.0,1,5,2502.36,Male,Bradford,27.0
14252.0,380,1,325.79,Female,Bath,54.0
14253.0,492,2,331.15,Female,Salford,21.0
14254.0,432,1,449.5,Female,Durham,34.0
14256.0,259,5,1827.86,Female,London,43.0
14259.0,141,1,120.0,Female,Reading,53.0
14260.0,470,3,711.3,Male,Swansea,51.0
14261.0,50,2,944.15,Female,Bradford,22.0
14262.0,7,8,2040.99,Female,Edinburgh,61.0
14263.0,422,1,259.33,Male,Leicester,34.0
14264.0,154,6,1155.85,Male,Liverpool,50.0
14266.0,427,1,40.56,Female,Leeds,19.0
14267.0,162,3,1076.46,Male,Nottingham,49.0
14268.0,470,1,282.0,Female,Cambridge,36.0
14269.0,438,1,200.38,Male,Lincoln,65.0
14270.0,331,1,432.15,Female,Edinburgh,57.0
14271.0,225,2,164.12,Male,Oxford,23.0
14272.0,73,4,768.13,Female,Manchester,18.0
14273.0,50,4,418.67,Male,Reading,35.0
14274.0,685,1,216.5,Female,London,26.0
14275.0,395,6,1041.78,Male,Durham,46.0
14276.0,98,7,1792.83,Male,Lincoln,53.0
14278.0,409,1,166.53,Male,York,22.0
14279.0,520,2,191.86,Female,Sheffield,45.0
14280.0,196,1,73.89,Female,Derby,46.0
14281.0,407,1,245.15,Female,Leeds,35.0
14283.0,462,4,544.71,Male,Aberdeen,40.0
14284.0,30,3,1014.31,Female,Reading,24.0
14285.0,20,7,2385.75,Female,Durham,25.0
14287.0,7,3,176.63,Male,Hull,34.0
14288.0,212,1,319.5,Male,Nottingham,56.0
14289.0,8,6,767.56,Female,Hull,24.0
14293.0,2,9,2590.04,Female,Southampton,59.0
14294.0,406,1,345.38,Female,Wolverhampton,39.0
14295.0,39,4,2106.31,Female,Leicester,32.0
14296.0,420,2,361.3,Female,Glasgow,22.0
14297.0,17,3,1029.09,Female,Southampton,43.0
14300.0,18,1,43.2,Female,Sheffield,67.0
14301.0,116,4,1556.55,Male,Newport,60.0
14302.0,430,3,604.6,Male,Hull,70.0
14303.0,406,2,202.5,Male,Liverpool,22.0
14304.0,222,3,1352.22,Female,Luton,63.0
14305.0,70,3,1458.97,Female,Edinburgh,25.0
14306.0,50,5,2559.2,Male,Chelmsford,33.0
14309.0,7,11,3018.87,Female,Winchester,60.0
14310.0,432,1,432.9,Male,Luton,69.0
14311.0,242,2,443.7,Female,Durham,63.0
14312.0,46,11,2538.22,Male,York,16.0
14314.0,106,2,217.2,Male,Aberdeen,30.0
14315.0,44,8,2442.79,Male,Sheffield,22.0
14316.0,421,5,1160.94,Male,Luton,45.0
14317.0,64,1,360.08,Male,Birmingham,51.0
14318.0,459,1,105.22,Male,Glasgow,40.0
14319.0,423,1,408.9,Female,Plymouth,69.0
14320.0,206,5,1206.27,Female,Wolverhampton,60.0
14321.0,10,7,1874.2,Female,Stoke-on-Trent,42.0
14322.0,428,4,350.5,Female,Stoke-on-Trent,32.0
14323.0,114,2,520.04,Male,Glasgow,48.0
14324.0,409,2,517.12,Male,Newcastle upon Tyne,46.0
14325.0,569,1,196.16,Male,Leeds,39.0
14326.0,241,3,727.09,Female,Belfast,47.0
14327.0,162,6,1567.39,Female,Bristol,70.0
14330.0,623,1,172.63,Male,Edinburgh,20.0
14331.0,123,2,381.06,Male,Glasgow,29.0
14332.0,22,5,1625.51,Male,Preston,15.0
14333.0,67,1,333.6,Female,Reading,46.0
14336.0,16,4,1298.67,Female,Nottingham,56.0
14338.0,195,2,744.65,Female,Leeds,47.0
14339.0,242,2,602.87,Male,Oxford,44.0
14340.0,218,1,87.9,Female,Plymouth,29.0
14342.0,20,6,730.1,Male,Stoke-on-Trent,22.0
14343.0,420,4,958.26,Female,Glasgow,62.0
14345.0,38,1,108.98,Female,Milton Keynes,28.0
14346.0,120,5,1955.31,Female,Edinburgh,25.0
14347.0,736,1,57.4,Male,Nottingham,28.0
14348.0,259,1,354.97,Male,Edinburgh,45.0
14349.0,9,1,122.8,Male,Edinburgh,70.0
14350.0,273,3,750.82,Male,Brighton,52.0
14351.0,164,1,51.0,Male,Oxford,60.0
14352.0,156,4,856.53,Male,Sunderland,59.0
14353.0,214,3,336.3,Male,Manchester,59.0
14354.0,5,2,163.62,Male,Chelmsford,46.0
14355.0,365,3,761.6,Male,Coventry,50.0
14356.0,79,2,558.08,Female,Coventry,16.0
14357.0,42,1,175.08,Female,Brighton,19.0
14358.0,388,2,316.36,Female,Preston,65.0
14359.0,18,3,826.4,Female,Manchester,69.0
14360.0,31,4,1735.59,Female,Brighton,24.0
14361.0,578,1,165.88,Male,Derby,63.0
14362.0,21,1,133.6,Male,Southampton,44.0
14363.0,401,2,227.47,Female,London,38.0
14364.0,108,8,2591.9,Female,Norwich,19.0
14365.0,394,2,463.41,Female,Reading,43.0
14366.0,524,1,136.0,Male,Reading,42.0
14368.0,319,1,155.0,Male,Stoke-on-Trent,36.0
14369.0,641,2,294.64,Male,Norwich,21.0
14370.0,450,6,875.03,Male,Exeter,67.0
14371.0,294,1,74.4,Female,Norwich,49.0
14372.0,442,2,588.9,Female,Gloucester,44.0
14373.0,357,1,76.55,Female,Exeter,45.0
14374.0,540,1,62.3,Female,Newport,59.0
14375.0,184,3,984.48,Female,Belfast,51.0
14376.0,682,1,167.01,Female,Newport,54.0
14377.0,190,2,522.1,Male,Liverpool,21.0
14378.0,621,1,131.25,Female,Chelmsford,48.0
14379.0,43,4,1078.3,Male,Gloucester,18.0
14381.0,51,2,491.46,Male,Swansea,53.0
14382.0,25,2,963.51,Male,Hull,67.0
14383.0,37,3,1149.12,Male,Birmingham,20.0
14384.0,500,1,19.5,Female,Coventry,33.0
14385.0,8,3,118.21,Male,Aberdeen,37.0
14386.0,296,1,107.7,Female,London,65.0
14387.0,32,3,1366.64,Female,Edinburgh,40.0
14389.0,64,5,1577.69,Male,Luton,45.0
14391.0,576,1,109.8,Male,Chelmsford,37.0
14392.0,431,1,179.1,Female,Norwich,22.0
14393.0,217,1,38.85,Male,Sheffield,55.0
14394.0,564,1,33.8,Female,Hull,62.0
14396.0,64,7,1671.34,Female,Newcastle upon Tyne,22.0
14398.0,400,2,593.91,Female,Derby,50.0
14399.0,393,8,1764.07,Male,Nottingham,25.0
14400.0,148,3,1449.92,Male,Worcester,32.0
14402.0,651,1,255.6,Female,Liverpool,58.0
14403.0,129,6,1803.16,Male,Milton Keynes,57.0
14404.0,33,13,2375.29,Female,Oxford,25.0
14405.0,386,1,195.0,Female,Winchester,50.0
14406.0,118,1,156.75,Female,Birmingham,15.0
14407.0,106,5,1711.61,Male,York,27.0
14410.0,91,11,2161.8,Male,Sheffield,37.0
14411.0,310,1,571.8,Male,Leicester,47.0
14412.0,42,3,1178.15,Female,Newport,37.0
14413.0,361,3,338.85,Male,Edinburgh,48.0
14414.0,91,8,1970.89,Male,Southampton,30.0
14416.0,21,2,474.92,Female,Milton Keynes,48.0
14417.0,387,1,525.09,Male,Brighton,45.0
14418.0,3,3,1769.26,Female,York,63.0
14419.0,10,7,1064.41,Male,Cambridge,24.0
14420.0,98,4,1402.2,Female,Liverpool,21.0
14421.0,56,6,2059.38,Female,Wolverhampton,68.0
14423.0,217,3,588.36,Male,Aberdeen,29.0
14424.0,17,1,322.08,Male,Bradford,51.0
14425.0,434,3,462.79,Female,Edinburgh,38.0
14427.0,49,4,778.8,Female,Winchester,29.0
14428.0,6,5,982.91,Female,Wolverhampton,52.0
14429.0,403,1,389.28,Male,Southampton,30.0
14430.0,511,3,835.5,Female,Edinburgh,17.0
14431.0,302,4,1908.5,Female,Chelmsford,17.0
14432.0,9,6,1808.96,Female,Worcester,45.0
14433.0,465,1,234.8,Male,Exeter,45.0
14434.0,21,6,934.8,Male,Stoke-on-Trent,17.0
14435.0,501,1,90.42,Female,Southampton,43.0
14436.0,98,2,246.74,Male,Coventry,40.0
14437.0,365,5,805.64,Female,Durham,33.0
14438.0,305,1,122.0,Male,Sheffield,21.0
14443.0,53,5,1714.66,Female,Cambridge,27.0
14444.0,455,1,125.28,Male,Southampton,23.0
14445.0,455,1,190.9,Male,Hull,58.0
14446.0,0,5,981.91,Male,Sunderland,46.0
14447.0,18,6,1445.03,Male,Durham,25.0
14448.0,8,2,358.7,Female,Cambridge,66.0
14449.0,18,8,2055.14,Male,Coventry,31.0
14450.0,180,7,933.79,Male,Durham,58.0
14451.0,59,12,2816.03,Male,Stoke-on-Trent,34.0
14452.0,10,4,555.04,Male,Birmingham,63.0
14453.0,189,1,110.23,Male,Newcastle upon Tyne,60.0
14454.0,375,5,806.73,Female,Derby,40.0
14455.0,431,4,527.37,Female,Bristol,19.0
14456.0,4,9,2418.22,Male,Newcastle upon Tyne,43.0
14457.0,310,1,113.64,Male,Leicester,21.0
14458.0,380,1,182.57,Male,Luton,35.0
14460.0,109,9,883.62,Male,Hull,38.0
14462.0,65,12,1937.48,Female,Luton,26.0
14463.0,97,4,786.57,Female,Plymouth,42.0
14464.0,567,2,93.15,Female,Chelmsford,41.0
14465.0,246,11,2828.63,Female,Belfast,20.0
14467.0,17,12,1914.0,Female,Leeds,68.0
14468.0,733,1,76.05,Female,Belfast,30.0
14469.0,415,4,1835.96,Female,Hull,18.0
14470.0,11,3,508.51,Female,Milton Keynes,69.0
14471.0,590,2,365.05,Male,Glasgow,51.0
14472.0,103,9,1819.26,Female,Sheffield,55.0
14473.0,73,1,129.54,Male,Norwich,25.0
14474.0,45,2,1031.68,Male,Bristol,23.0
14475.0,71,4,888.55,Female,Southampton,60.0
14476.0,256,1,210.75,Female,Chelmsford,62.0
14477.0,19,7,1638.2,Male,Birmingham,27.0
14478.0,381,4,904.54,Male,Cardiff,15.0
14479.0,253,4,1103.01,Male,Winchester,47.0
14480.0,10,4,1034.12,Male,Glasgow,24.0
14481.0,164,5,1977.92,Male,Nottingham,18.0
14483.0,281,2,216.6,Male,Manchester,56.0
14484.0,49,4,982.86,Female,Lincoln,29.0
14485.0,38,1,134.35,Female,Bradford,43.0
14486.0,511,2,175.5,Male,Hull,58.0
14487.0,26,7,1264.43,Male,Derby,30.0
14488.0,67,1,960.22,Male,Leeds,33.0
14489.0,206,4,1298.23,Female,Liverpool,41.0
14490.0,405,2,888.43,Female,York,26.0
14491.0,174,2,390.43,Male,Sunderland,66.0
14492.0,429,7,1496.12,Female,Southampton,20.0
14494.0,25,3,373.86,Female,Exeter,42.0
14495.0,50,3,174.8,Female,Stoke-on-Trent,68.0
14496.0,311,7,2173.29,Female,Milton Keynes,44.0
14497.0,308,2,434.14,Male,Sheffield,21.0
14498.0,42,10,3094.54,Female,Liverpool,35.0
14499.0,25,7,1738.01,Male,Worcester,50.0
14500.0,87,3,344.1,Female,Preston,61.0
14501.0,183,2,215.81,Male,Manchester,33.0
14502.0,19,11,1988.6,Female,Cambridge,15.0
14503.0,2,6,2778.01,Male,London,29.0
14504.0,46,4,567.58,Female,Manchester,28.0
14506.0,16,7,2715.03,Female,Milton Keynes,22.0
14507.0,39,10,2524.27,Male,Newport,30.0
14508.0,21,5,702.39,Male,Southampton,48.0
14509.0,533,1,100.85,Female,Wolverhampton,58.0
14510.0,375,3,772.93,Male,Sheffield,26.0
14511.0,10,5,1080.36,Female,Plymouth,23.0
14512.0,187,7,913.33,Male,Oxford,15.0
14513.0,100,5,668.1,Female,Southampton,47.0
14515.0,17,11,3050.75,Female,Durham,59.0
14516.0,515,1,138.68,Female,Preston,34.0
14517.0,32,2,266.1,Female,Chelmsford,63.0
14518.0,63,1,138.48,Male,Southampton,63.0
14519.0,683,2,187.09,Female,Edinburgh,33.0
14520.0,1,2,270.6,Male,Glasgow,26.0
14521.0,490,1,176.1,Male,Bradford,55.0
14522.0,23,8,1500.1,Female,Salford,61.0
14523.0,107,1,241.09,Female,Bristol,45.0
14524.0,31,13,2511.09,Male,Birmingham,30.0
14526.0,388,1,198.3,Male,Manchester,23.0
14528.0,36,1,287.69,Male,Bradford,31.0
14529.0,59,3,472.56,Male,Aberdeen,56.0
14531.0,479,1,335.24,Female,Nottingham,16.0
14533.0,24,11,2958.12,Female,Aberdeen,33.0
14536.0,259,1,109.8,Male,Cardiff,48.0
14537.0,57,2,598.83,Male,Glasgow,32.0
14538.0,64,5,1066.73,Female,Liverpool,51.0
14539.0,15,2,370.42,Male,Durham,69.0
14540.0,9,11,3020.56,Male,Preston,18.0
14541.0,58,14,2106.09,Female,York,19.0
14542.0,185,1,103.25,Female,Winchester,51.0
14544.0,23,3,2558.4,Female,Wolverhampton,66.0
14545.0,673,1,231.95,Male,Durham,47.0
14548.0,317,8,1902.09,Female,Reading,17.0
14549.0,310,4,742.39,Male,Bath,51.0
14550.0,10,4,980.26,Male,London,46.0
14551.0,17,7,746.12,Male,London,29.0
14552.0,151,3,439.98,Female,Leicester,21.0
14553.0,18,9,1566.89,Female,Bradford,55.0
14554.0,9,4,1988.47,Female,Chelmsford,31.0
14555.0,56,6,1882.28,Female,Cardiff,59.0
14556.0,595,3,686.46,Female,Hull,57.0
14557.0,84,1,699.82,Male,Worcester,50.0
14558.0,653,3,623.7,Female,Worcester,22.0
14559.0,389,1,45.0,Male,Belfast,43.0
14561.0,75,3,784.38,Female,Reading,58.0
14563.0,509,2,503.02,Male,Preston,67.0
14565.0,95,5,2921.77,Male,Plymouth,49.0
14567.0,56,2,1317.36,Female,Glasgow,47.0
14569.0,0,4,385.73,Female,York,54.0
14570.0,280,3,474.76,Female,Belfast,60.0
14571.0,424,1,135.2,Female,Worcester,38.0
14573.0,179,12,1975.55,Male,Milton Keynes,30.0
14574.0,732,1,115.65,Male,Newcastle upon Tyne,24.0
14575.0,487,1,425.72,Female,Durham,20.0
14576.0,371,1,70.8,Female,Coventry,46.0
14577.0,12,7,1147.19,Male,Newcastle upon Tyne,31.0
14578.0,2,1,137.73,Male,Oxford,44.0
14579.0,431,1,92.16,Male,Sunderland,40.0
14580.0,517,1,14.85,Female,Durham,47.0
14581.0,16,2,366.11,Female,Bristol,30.0
14582.0,40,1,84.36,Female,Lincoln,40.0
14583.0,5,8,1431.47,Male,Hull,63.0
14584.0,168,8,1397.41,Male,Cardiff,24.0
14585.0,49,5,1013.93,Male,Belfast,28.0
14586.0,276,1,198.36,Male,Glasgow,19.0
14587.0,18,9,1274.92,Female,London,63.0
14588.0,577,1,104.94,Female,Winchester,37.0
14589.0,371,1,79.5,Female,Norwich,49.0
14591.0,14,4,1199.57,Female,Leicester,54.0
14592.0,34,3,461.34,Female,Nottingham,42.0
14593.0,21,12,2988.4,Female,Worcester,31.0
14594.0,6,2,520.89,Male,Liverpool,66.0
14595.0,19,8,1700.47,Male,Sheffield,47.0
14596.0,626,1,194.97,Female,Derby,23.0
14597.0,10,6,1707.52,Male,Worcester,63.0
14598.0,43,2,317.92,Female,Birmingham,66.0
14599.0,389,2,358.88,Male,Chelmsford,43.0
14600.0,305,2,744.78,Male,Leicester,44.0
14601.0,10,1,123.96,Male,Lincoln,57.0
14602.0,655,1,175.38,Male,Gloucester,29.0
14603.0,274,1,510.0,Female,Edinburgh,51.0
14604.0,632,1,112.71,Female,Salford,16.0
14605.0,373,4,605.13,Female,Glasgow,43.0
14609.0,71,6,656.64,Female,Salford,45.0
14610.0,395,2,23.5,Female,Brighton,22.0
14611.0,443,2,460.71,Male,Stoke-on-Trent,65.0
14612.0,414,1,636.3,Male,Wolverhampton,70.0
14613.0,679,1,76.32,Male,Exeter,53.0
14614.0,385,1,224.18,Female,Bradford,40.0
14615.0,393,5,746.41,Female,Bath,42.0
14616.0,284,4,369.38,Female,Coventry,20.0
14617.0,402,2,118.69,Female,Chelmsford,69.0
14618.0,8,7,1181.82,Female,Newport,54.0
14619.0,245,2,1211.84,Male,Milton Keynes,23.0
14620.0,205,2,375.28,Female,Norwich,32.0
14621.0,0,9,2339.72,Female,Hull,42.0
14622.0,184,1,216.15,Female,Lincoln,58.0
14623.0,31,10,1760.16,Female,Leicester,53.0
14624.0,58,5,652.79,Female,Norwich,27.0
14627.0,378,1,253.95,Male,Winchester,22.0
14628.0,90,5,1756.21,Female,Gloucester,54.0
14629.0,3,2,783.52,Male,Wolverhampton,51.0
14630.0,483,1,301.75,Male,Norwich,35.0
14631.0,50,6,1566.78,Female,York,64.0
14632.0,262,1,114.56,Male,Sunderland,15.0
14633.0,265,1,265.9,Male,Southampton,70.0
14634.0,437,4,1825.47,Female,Gloucester,48.0
14635.0,453,1,189.72,Female,Edinburgh,59.0
14636.0,35,2,462.35,Female,Lincoln,70.0
14637.0,676,1,106.68,Male,Bath,48.0
14638.0,50,1,433.4,Male,Preston,70.0
14640.0,23,10,2968.93,Female,Winchester,61.0
14641.0,21,1,110.46,Male,Bradford,59.0
14642.0,58,1,19.8,Male,Oxford,34.0
14643.0,169,5,1292.85,Male,Durham,63.0
14644.0,67,7,1849.64,Female,Cambridge,37.0
14645.0,156,3,685.51,Female,Nottingham,59.0
14647.0,200,2,425.67,Male,Nottingham,42.0
14649.0,4,9,3098.48,Female,Oxford,33.0
14650.0,588,1,62.5,Female,Glasgow,19.0
14651.0,66,9,1648.91,Female,Birmingham,55.0
14652.0,76,1,100.24,Male,Belfast,51.0
14653.0,0,11,2889.56,Female,Bradford,38.0
14654.0,737,1,189.3,Male,Leicester,41.0
14656.0,168,5,613.77,Male,Leicester,24.0
14657.0,17,6,1229.46,Male,Manchester,25.0
14658.0,4,2,187.11,Male,Newport,60.0
14659.0,8,9,2098.63,Male,Nottingham,37.0
14660.0,86,2,268.9,Male,Bradford,51.0
14661.0,26,1,41.05,Female,Birmingham,56.0
14662.0,28,7,1061.76,Male,Newport,69.0
14663.0,429,2,374.9,Female,Exeter,65.0
14664.0,19,2,571.26,Female,Reading,61.0
14665.0,60,6,2256.53,Male,Winchester,31.0
14666.0,23,1,77.65,Male,Newport,43.0
14668.0,444,1,69.08,Female,Brighton,56.0
14669.0,241,7,2610.55,Female,Glasgow,59.0
14670.0,279,3,488.7,Female,London,63.0
14671.0,548,2,971.65,Female,York,27.0
14672.0,234,4,898.09,Male,Brighton,29.0
14673.0,2,7,2949.67,Male,Exeter,50.0
14674.0,508,1,127.16,Female,Durham,50.0
14675.0,15,2,862.91,Female,Swansea,63.0
14677.0,592,1,178.31,Female,Preston,63.0
14678.0,578,1,378.39,Male,York,63.0
14679.0,381,3,979.98,Female,London,69.0
14681.0,70,6,796.5,Female,Sheffield,35.0
14682.0,187,5,1220.18,Male,Leeds,27.0
14683.0,587,1,112.08,Male,Derby,68.0
14684.0,25,6,1221.64,Female,Worcester,33.0
14686.0,413,5,654.9,Female,Winchester,31.0
14687.0,106,3,1010.27,Male,Bradford,32.0
14689.0,208,1,105.15,Female,Aberdeen,47.0
14690.0,43,4,579.13,Male,Durham,51.0
14691.0,30,5,1622.21,Female,London,66.0
14692.0,136,12,1433.94,Female,Lincoln,23.0
14693.0,263,7,893.67,Female,London,62.0
14694.0,616,1,179.16,Female,Liverpool,26.0
14695.0,518,3,1198.4,Female,Winchester,51.0
14696.0,3,8,2229.05,Male,Bath,39.0
14697.0,217,2,134.41,Female,Newport,24.0
14698.0,1,5,1053.57,Male,Norwich,66.0
14699.0,213,4,616.6,Female,Exeter,49.0
14700.0,31,5,2428.11,Male,Sunderland,29.0
14703.0,14,1,259.42,Male,Cardiff,59.0
14704.0,19,9,1495.68,Male,Belfast,53.0
14705.0,198,1,179.0,Male,Southampton,38.0
14706.0,618,1,290.64,Male,Glasgow,67.0
14707.0,435,2,139.2,Female,Norwich,50.0
14708.0,2,5,2099.84,Male,London,39.0
14710.0,13,13,1535.09,Female,Cambridge,28.0
14711.0,9,11,2463.46,Male,Liverpool,42.0
14712.0,28,4,1232.72,Male,Brighton,47.0
14714.0,23,4,654.05,Male,Coventry,29.0
14715.0,24,8,1486.68,Male,Exeter,35.0
14716.0,42,3,468.63,Male,Bath,44.0
14717.0,732,1,63.65,Female,Luton,46.0
14718.0,409,1,226.42,Male,Glasgow,44.0
14719.0,1,5,1380.34,Male,Cambridge,33.0
14720.0,5,3,528.16,Male,Bradford,37.0
14721.0,378,1,79.4,Male,Sheffield,41.0
14722.0,146,3,451.68,Female,Plymouth,18.0
14723.0,9,11,1678.37,Male,Glasgow,62.0
14724.0,589,1,276.43,Male,Southampton,19.0
14725.0,24,4,1102.29,Female,Aberdeen,27.0
14726.0,654,1,92.5,Male,Wolverhampton,62.0
14727.0,273,3,337.85,Female,Bradford,26.0
14728.0,412,1,122.09,Male,Worcester,57.0
14729.0,373,3,717.42,Male,Sunderland,16.0
14730.0,0,8,1644.03,Female,Plymouth,21.0
14731.0,46,3,328.93,Female,Southampton,22.0
14734.0,425,4,798.91,Female,Worcester,62.0
14736.0,484,2,331.97,Male,York,57.0
14737.0,3,4,3048.82,Male,Cambridge,23.0
14738.0,42,9,1635.85,Female,Glasgow,20.0
14741.0,11,7,1436.89,Male,Nottingham,23.0
14742.0,434,1,510.25,Male,Nottingham,70.0
14743.0,592,1,50.48,Male,Norwich,23.0
14745.0,112,12,2169.52,Female,Leeds,52.0
14746.0,414,3,248.5,Male,Leeds,19.0
14747.0,248,1,310.5,Female,Oxford,37.0
14748.0,28,9,2651.94,Male,Leicester,59.0
14749.0,479,1,168.85,Female,Derby,44.0
14750.0,735,1,103.73,Male,Oxford,24.0
14751.0,683,2,108.75,Female,Stoke-on-Trent,40.0
14752.0,43,1,350.04,Male,Oxford,17.0
14753.0,86,2,750.66,Male,Exeter,68.0
14754.0,44,6,1212.31,Male,Winchester,69.0
14756.0,14,3,2147.7,Male,Winchester,29.0
14757.0,74,1,389.64,Male,Leeds,25.0
14758.0,144,7,2351.27,Female,Sheffield,19.0
14759.0,4,3,1378.91,Male,Worcester,45.0
14760.0,296,1,89.2,Female,Oxford,49.0
14761.0,58,3,366.12,Male,Leeds,54.0
14762.0,263,2,350.56,Female,Nottingham,28.0
14764.0,46,1,258.5,Female,Salford,70.0
14765.0,28,2,188.62,Female,Norwich,19.0
14767.0,473,1,259.23,Male,Chelmsford,44.0
14768.0,16,2,177.6,Male,Oxford,44.0
14770.0,231,8,2691.61,Female,Sheffield,50.0
14771.0,620,2,449.96,Female,Worcester,37.0
14772.0,111,1,109.26,Female,Bristol,17.0
14773.0,592,1,98.15,Male,Leeds,65.0
14774.0,528,1,205.9,Female,Southampton,47.0
14775.0,57,3,1085.1,Female,Stoke-on-Trent,20.0
14776.0,50,15,2866.92,Female,Swansea,66.0
14777.0,402,1,280.2,Male,Hull,35.0
14778.0,126,2,600.81,Female,Chelmsford,41.0
14779.0,280,3,366.0,Male,Edinburgh,47.0
14780.0,54,2,387.68,Female,Newport,26.0
14782.0,319,1,110.1,Male,Liverpool,29.0
14783.0,658,1,161.36,Male,Preston,36.0
14784.0,25,3,335.61,Male,Brighton,65.0
14785.0,14,1,39.48,Male,Newcastle upon Tyne,39.0
14786.0,549,1,77.76,Female,Stoke-on-Trent,33.0
14787.0,470,1,109.4,Male,Wolverhampton,39.0
14788.0,6,3,1019.77,Male,Stoke-on-Trent,70.0
14789.0,28,1,109.8,Male,Winchester,25.0
14790.0,16,10,2134.31,Female,Belfast,47.0
14791.0,606,1,262.68,Female,London,70.0
14792.0,63,1,6.2,Male,Aberdeen,20.0
14793.0,20,2,519.26,Male,London,46.0
14794.0,2,10,1624.18,Male,Stoke-on-Trent,59.0
14795.0,165,1,107.6,Female,Lincoln,69.0
14797.0,506,1,177.11,Male,Southampton,27.0
14798.0,52,8,664.41,Male,Preston,32.0
14799.0,50,2,307.35,Male,Leeds,36.0
14801.0,60,1,160.47,Female,Bath,46.0
14803.0,161,3,768.29,Female,Luton,20.0
14804.0,8,1,263.07,Female,Salford,54.0
14805.0,14,7,876.99,Male,Durham,33.0
14806.0,74,2,241.09,Female,York,58.0
14807.0,390,2,280.69,Female,York,15.0
14808.0,39,8,2267.88,Male,Nottingham,35.0
14809.0,620,2,506.76,Female,Aberdeen,22.0
14810.0,40,13,2117.17,Female,London,45.0
14811.0,386,1,167.55,Male,Bath,28.0
14812.0,598,1,146.35,Male,Reading,38.0
14813.0,369,4,961.09,Male,Belfast,22.0
14814.0,580,1,136.36,Male,Bath,24.0
14815.0,36,2,696.6,Female,Luton,24.0
14816.0,196,1,271.85,Male,Glasgow,26.0
14817.0,199,7,2858.6,Female,Reading,20.0
14818.0,73,6,940.39,Female,Aberdeen,45.0
14819.0,63,4,364.61,Male,Plymouth,60.0
14820.0,20,9,992.82,Female,Aberdeen,34.0
14821.0,366,7,889.9,Female,York,62.0
14822.0,484,1,157.7,Male,Edinburgh,24.0
14823.0,179,3,257.1,Male,Bath,21.0
14824.0,9,10,3127.66,Female,Exeter,43.0
14826.0,581,2,267.6,Female,Brighton,22.0
14829.0,28,7,1391.23,Female,Worcester,33.0
14830.0,52,1,176.13,Female,Exeter,18.0
14831.0,679,3,1415.9,Male,Leeds,59.0
14833.0,498,1,72.9,Male,Belfast,45.0
14834.0,17,7,1813.76,Female,Swansea,70.0
14835.0,528,2,297.0,Male,Lincoln,19.0
14836.0,27,2,79.05,Female,Newcastle upon Tyne,17.0
14837.0,89,9,2869.16,Male,Birmingham,58.0
14838.0,422,2,706.52,Male,Winchester,57.0
14839.0,417,3,758.08,Female,Birmingham,56.0
14840.0,267,2,342.71,Male,Glasgow,23.0
14842.0,43,4,2502.68,Male,Bath,24.0
14843.0,436,1,139.8,Female,Bristol,46.0
14845.0,599,1,150.0,Male,Salford,50.0
14846.0,426,1,251.1,Male,Luton,24.0
14847.0,148,3,983.6,Female,Cambridge,20.0
14848.0,404,1,249.36,Female,Coventry,26.0
14850.0,311,6,1469.13,Female,Worcester,16.0
14851.0,22,3,707.73,Male,Manchester,42.0
14853.0,23,5,1212.42,Male,London,33.0
14856.0,35,2,985.12,Male,Worcester,47.0
14857.0,59,6,2898.74,Female,Swansea,57.0
14858.0,505,1,142.35,Female,Newcastle upon Tyne,24.0
14859.0,12,5,1189.98,Male,Reading,46.0
14860.0,18,1,125.2,Female,Leeds,62.0
14861.0,51,9,1166.88,Female,Cardiff,54.0
14862.0,25,2,795.6,Female,Coventry,17.0
14863.0,28,1,266.76,Female,Cardiff,43.0
14865.0,371,2,73.44,Male,Preston,66.0
14867.0,185,16,2228.73,Male,Newcastle upon Tyne,32.0
14869.0,8,6,2232.38,Male,Bath,19.0
14870.0,261,6,1414.9,Female,Bristol,53.0
14871.0,2,9,954.26,Female,Belfast,22.0
14872.0,483,3,706.54,Female,Newcastle upon Tyne,53.0
14873.0,209,2,749.93,Female,Manchester,60.0
14874.0,534,1,80.78,Male,Liverpool,63.0
14875.0,107,3,1984.62,Female,Bristol,17.0
14876.0,520,2,256.7,Female,Cardiff,46.0
14877.0,417,2,377.3,Female,Luton,49.0
14879.0,684,1,141.81,Male,Lincoln,45.0
14880.0,76,3,614.59,Female,Bristol,61.0
14881.0,19,1,208.0,Male,Bristol,37.0
14882.0,26,13,2814.6,Female,Sheffield,70.0
14883.0,18,6,629.69,Male,Coventry,52.0
14884.0,668,1,87.1,Male,Bristol,47.0
14885.0,131,3,1451.12,Male,Edinburgh,44.0
14886.0,252,1,349.8,Male,Manchester,65.0
14887.0,78,1,1862.0,Male,Liverpool,62.0
14888.0,206,1,251.9,Female,Reading,55.0
14889.0,335,1,135.9,Male,Bristol,69.0
14890.0,253,3,549.11,Female,Glasgow,70.0
